% Model,analysis_130.mph
% Version,COMSOL 5.5.0.359
% Date,"Jul 29 2024, 16:29"
% Dimension,3
% Nodes,617
% Expressions,1
% Description,Dependent variable
% Length unit,m
% x,y,z,Tcell (kg/m^3) @ t=0
0,9.945220604551108E-4,0.003286871773128397,0
0,5.197540594843397E-4,0.003341801864179922,0
0,0,0.003696495693852128,0
7.992789717489236E-4,0,0.0038987778577215305,0
0.0017676100324035939,0,0.0037533308329605443,0
0.0020126647049390775,0.0027264521871400225,5.481190598154775E-4,0
0.002107555233673558,0.0025824792846227077,0,0
0.0016908321501733165,0.0030036484616366944,9.83546994062307E-4,0
0.0026565195899836526,0.0022889639048524145,0,0
0.0026720889588331695,0.00212388125848832,0.0014667301753022726,0
0.001712545544618771,0.003620499184406917,0,0
0.003681470584688391,6.564204152575527E-4,6.896949774019059E-4,0
0.003370643836933929,0,0.001133784067544552,0
0.003934397760367215,8.260249654130192E-4,0,0
0.004643418359587297,0,0,0
0.004297258066404414,0,8.7394831840934E-4,0
0.0020683194438695374,0,0.002686234542789656,0
0.002170172026372181,8.006509722767899E-4,0.002728600062828119,0
0.0027703254854961838,0,0.002533780995381252,0
0.00264638222045211,0.0011572370543319614,0.002498127495960318,0
0.003181854840451116,8.512151337836785E-4,0.0022867079828589715,0
0.004234753467511648,0,0.0019438009286251168,0
0.0023525890718289868,0,0.0032671995042687085,0
0.0036185571112138273,0,0.0026636197468261572,0
8.083500366942223E-4,0.003542232327388768,0.0011830674550884328,0
0,0.003932375320333687,8.226965170462842E-4,0
0,0.0031179482410714277,0.0016289465781150537,0
0,0.003715388321702151,0.0015208204806098414,0
5.757650330472322E-4,0.0010449810294608456,0.003660651333417915,0
6.909382785949494E-4,0.001500610170242978,0.0030593590211264185,0
6.949621395902108E-4,0.002334615759199855,0.0025625551170107516,0
7.206855740476694E-4,0.00196734111192809,0.0028941895266385528,0
0,0.0023277389497855018,0.0027709533403020847,0
0.0017164441497513178,0.0028990399842617875,0.001595612006623321,0
8.311550593948838E-4,0.002703340206244421,0.002034074503203093,0
0.0014662320644248444,0.002128447564701092,0.0023982991428268437,0
0.0021116167510508996,0.0022405158064280513,0.001962714572552283,0
0.0022953641325590755,0.001683959674139524,0.002475965226195554,0
0,0.002980250048378086,0.0028393866294744554,0
0,0.003547803018810386,0.0023088033176305923,0
0,0.0016711788139372353,0.0033966205885159143,0
0.00339705081073441,9.303596831958586E-4,0.0013318747538152158,0
0.00292376800817798,0.0019258823734106263,7.999046268493961E-4,0
0.00322954053335845,0.0013498462886222034,6.638904082238109E-4,0
0.0036046436049213984,0.00153269643904147,0,0
0.0025741940602324433,0.0031752833933026306,0,0
0.0035348406903758234,0.002473707267543618,0,0
0.00317963320482887,0.0017084554638828247,0.0019311155372558292,0
0.0010414939989077168,0.004323825581833686,8.759888909916416E-4,0
9.112967819297435E-4,0.004156295699084683,0,0
0,0.0046373288469700735,0,0
0.002225257536048081,0.004521963477715502,0,0
0.0016478318218823512,0.0010741216331901673,0.003622259531444662,0
0.0017316247626328724,0.0014898609860663108,0.003025086079620155,0
0.0026049389532644186,0,0.004055175147698937,0
0,9.217370676935344E-4,0.00404462367651906,0
0.0012205204253582685,0.0014948704006077789,0.00484615150082446,0
0,0,0.0046373288469690795,0
0.0016864201074579645,0,0.005186391478816771,0
0.002534442601300658,0.0030154212081578823,0.0011708254409291134,0
0,0.00491210127074917,0.0017946745546611187,0
0.0048032603611790755,0.0011172440388941389,0.0011095023344285641,0
0.004697951636615895,0.0011676695716131007,0.0022931077591430158,0
0.004905413222698169,0.0017792489549967206,0,0
0.005457116867564455,0,7.26394987814738E-4,0
0.005918268173803345,0,0,0
0.005414342156918989,0,0.001845553627100155,0
0.006800210451970545,0.0015545750682519122,0,0
0.006736766095371333,0,0.0010395160118133906,0
0.00763962462619685,0,0,0
0.004880564279685385,0,0.0033628191405672527,0
0.0034268523704219346,0,0.0035209610191050678,0
0.0036053452751515017,0.0014654404144489547,0.0036028738848366782,0
0.0015249082517132923,0.004286404153136287,0.0025418485496364503,0
0,0.0026015221989363017,0.003473023273036069,0
0.001288150306459063,0.0025646203719825464,0.0036799235653463282,0
0,0.003941650913843753,0.003640049355606173,0
0,0.002503274221244073,0.004521110900187436,0
0.004481792439479744,0.0026660182580268317,0.001255833704752041,0
0.004174523169864025,0.0036962474299390927,0,0
0.00257801767559176,0.005781547376138509,0.0014932030031433456,0
0.0014026931124484444,0.005589647951363941,0,0
0,0.005908215414995949,0,0
0,0.006787740240279689,0.0014995560018358667,0
0.0014117935309051089,0.006939288890464729,0,0
0,0.007624941343963686,0,0
0.003637229170938866,0.006295885840370014,0,0
0.0020960475667550884,0.008720601261353772,0,0
0.006532162677930359,0.004326819667545246,0,0
0.0027542127264586,0.002029033452544283,0.0051061800381132965,0
0.0037420281093782093,0,0.005127784682312559,0
0,0.0014459523380031536,0.005557632178075794,0
0,0,0.005908215414994314,0
0.0014203971674759898,0,0.006646221730510899,0
0,0,0.007624941343961313,0
0,0.0013851482487408752,0.006969616935407813,0
0.0029412020625202875,0,0.006760288669104448,0
0.002406652376874752,0,0.008852391418183187,0
0.0035398247353008185,0.005941057611673708,0.0030342402480800232,0
0,0.006610426580375573,0.004208640814443021,0
0,0.0037547685567399683,0.006268126455379358,0
0,0.0020807197541250046,0.008838667195807415,0
0,0,0.009943911414723559,0
0.0018463373075880368,0.007760266241150934,0.0041880254986611755,0
0,0.009943911414726793,0,0
0,0.008652246888150894,0.002223312489871071,0
0,0.013076398726280969,0,0
0,0.011572987952740295,0.002390249913623599,0
0.00292740470875269,0.011225369278564419,0,0
0.006846384636736982,0.0029562577611338525,0.001654807934197095,0
0.00868453922855999,0.002255178652926715,0,0
0.007305963954575146,0,0.003377366162235901,0
0.0082763602698186,0,0.0013334440856601515,0
0.009963873336213597,0,0,0
0.006261697085666446,0,0.0057143350986740785,0
0.007098569256279188,0.0030380947072364837,0.005661873409351527,0
0.004931551577149135,0,0.0074756068769528845,0
0.008469360285274096,0,0.00545361037178187,0
0.002923573247306683,0.004672986587880103,0.0056926596182732955,0
0.006670618181642559,0.006123972776093169,0.0033414030409796747,0
0.0038710999643848123,0.0077355219076004145,0.002432518882009777,0
0.005195639608200975,0.00899075897736622,0,0
0.0067005498332549825,0.0073105031253154484,0,0
0.005166709603227145,0.01144077077087611,0.003272900581296119,0
0.004148939097303761,0.014451954823718118,0,0
0.007068970585707663,0.012096242952968928,0,0
0.010727816961569199,0.0062128152083944736,0,0
0,0.01068099082946325,0.00605203676055821,0
0,0.014965329542772205,0.003721616368366959,0
0,0.017307793033591368,0,0
0.002737743578231728,0.0030970438923047026,0.007992203394907563,0
0.003295618961660591,0.0033797414967485463,0.012228940839405915,0
0,0.0020836061358482927,0.011404084711824565,0
0,0,0.013076398726276799,0
0.001873522533516009,0,0.011525572801952377,0
0.005396998437098977,0,0.011399752109425332,0
0.007869485545127975,0,0.008436843894587015,0
0.0028062973042920717,0,0.014501497659032782,0
0.0066254523683856115,0.00411946039394225,0.00935446961286531,0
0,0.0072405710252212985,0.007390399606723669,0
0,0.005686333952017598,0.010385847701986846,0
0,0.0036297512928780197,0.014270346542645357,0
0,0,0.01730779303358621,0
0.003532227385664083,0,0.018758193137840523,0
0.003606468532731928,0.012588741904812422,0.0065456526651279014,0
0,0.010534514517144024,0.011060035538171554,0
0,0.018984605654948097,0.0038240195195945736,0
0.005516163182696473,0.017961763075314986,0.0049063531347243745,0
0,0.02302360159211525,0,0
0.006742823401790738,0.020363456937631003,0,0
0.011594561169058815,0.002254399216785885,0,0
0.009685460524134284,0.0037139988305198335,0.0038842973572494736,0
0.010740133819788845,0,0.0032954444974527654,0
0.013102172820064043,0,0,0
0.012254202152088726,0.003704070924634002,0.009685469504908454,0
0.00953251315698871,0,0.011065808939722966,0
0.01233325000258137,0,0.007777602202729189,0
0.015685067747757696,0,0.004767481168859351,0
0.006735388106183167,0.007896137014201424,0.009867834308031407,0
0.010228294073160359,0.009134302069299691,0.004254597646561715,0
0.008121138261790046,0.009462765229899596,0,0
0.010371924850357376,0.014809217465464125,0.005886586778485416,0
0.008372889978334302,0.014617991354004135,0,0
0.014712697248634632,0.003508717258168176,0,0
0.017339638289157855,0,0,0
0.017525069665167436,0.0038543218352788135,0.0041428358537017275,0
0.013446134494705669,0.005676379218147728,0.0033475067330643103,0
0.010950866388618297,0.011054342861444383,0,0
0.016987867109233983,0.00952202544331169,0,0
0.01903133195572104,0.0037683666493697867,0,0
0.023061244431027018,0,0,0
0.020497330792458066,0,0.005358883067985477,0
0,0.016702459988967473,0.009536185475376768,0
0.012733284421009052,0,0.013002064019746535,0
0.006695320327860529,0.006044585104951341,0.014485497669454438,0
0.008676826026344814,0,0.016810877068923397,0
0.005138378687694147,0.011078512801190587,0.012708227264001885,0
0,0.00649048915992399,0.01965478664099382,0
0,0,0.02302360159210915,0
0,0.013194556082189186,0.016807196647226016,0
0,0.007776717603058337,0.014396514061345324,0
0.013815074310114379,0.017025741694936158,0,0
0.006310009256248175,0.02330505744957539,0.0062104686795530295,0
0,0.025132420395960628,0.007710125490253367,0
0.007600548778779548,0.027061252723964226,0,0
0.012419268393149425,0.023142605011202334,0,0
0,0.030744571349194276,0,0
0.012997751034599523,0.005978611216043341,0.017741487311536082,0
0,0.008005602801004402,0.027459741442017606,0
0,0,0.030744571349187438,0
0.005677155560237243,0.006089959938107161,0.023040457983217657,0
0.007700292915097812,0,0.024576397653564175,0
0.012643527865833542,0.019685115748689263,0.011562783634016386,0
0.01536285321465588,0.005820525985309252,0.008720521499827863,0
0.018359857316528932,0,0.0112470135080466,0
0.022963697771813497,0.00560397641682572,0.004580340648969917,0
0.018553456595635832,0.01473476400466775,0.007455921233179305,0
0.021500759329952185,0.017538211933014438,0,0
0.0255804877770227,0.0075944908817412345,0,0
0.03078680044591309,0,0,0
0.027573819984143967,0,0.007075662607216232,0
0.02319987968080638,0,0.010785333703615885,0
0.008199943072430485,0.020336229439161874,0.018826141666251052,0
0,0.022726097373237886,0.017136920541928537,0
0,0.01792921001239191,0.022752018651187866,0
0.016451345083156394,0,0.019923556195817496,0
0,0.041174132343060374,0,0
0.009455414557270381,0.03663204914121041,0,0
0,0.03690554527651082,0.010702298575927456,0
0.010599957165138589,0.04892373744755209,0.01468311436808049,0
0.011611272058667056,0.04813759347869212,0,0
0,0.0552624847063994,0,0
0,0.04800679810337864,0.012056674858069062,0
0,0.038495939029490056,0.022393625964416127,0
0,0.06533373506951005,0.015683586950969886,0
0,0.10000000000000003,0.023913870929385076,0
0.015908435903565443,0.1,0.023899191510320453,0
0,0.09999999999999999,0.047641023894161985,0
0,0.07828883591947616,0.035620986214719486,0
0,0.08317743032641263,0.01547302555021431,0
0,0.1,0,0
0,0.07429316801418868,0,0
0.015252647295605166,0.082594508894906,0,0
0.022759807753653966,0.037627615655547925,0,0
0.021117608036198082,0.04860862374668729,0.00976389089012639,0
0.011871683770292693,0.061963579610878956,0.011879741033001927,0
0.014854587886316745,0.06518779667413144,0,0
0.007676713487585049,0.012259077953387192,0.02216885920538257,0
0,0.0121533651741632,0.023054042371311798,0
0.009136224353512577,0.009520429724136673,0.031646151051570884,0
0,0.016246872403757124,0.03017207264900114,0
0.009342912140439507,0,0.03463697598399802,0
0,0.00925923550580104,0.03692814930966073,0
0,0,0.04117413234305324,0
0.009180703549467581,0.005863979294801204,0.04107910698327655,0
0.015551821988165349,0,0.02761811466843608,0
0.017048177620327072,0.02236061795802249,0,0
0.02265435812136192,0.02560643746478969,0,0
0.01847062785522336,0.02648862093880454,0.009177085726548876,0
0.015069856474751798,0.0286605037349571,0,0
0.010968210497277595,0.03200340793210989,0.012587775267387384,0
0,0.030251337516447235,0.016865525879584325,0
0.017784925417571252,0.0075708003894602105,0.022604922028164866,0
0.02259625929172278,0,0.016277433338598952,0
0.027594332157066206,0.055109194630774405,0,0
0.024733412756507613,0.09002587589544654,0.013506929435276892,0
0.02391387092938495,0.1,0,0
0.029072070693512538,0.01804909650010641,0,0
0.027741498637408938,0.010959394782790054,0.01084878495965875,0
0.03135203634130842,0.02402339386494678,0.012999454991469449,0
0.030683297338756008,0.028201185249587448,0,0
0.04164647400282801,0.024019531278480055,0,0
0.036242160993526326,0.010926323031548264,0,0
0.04121817482913638,0,0,0
0.042903233430768184,0.009437847348552889,0.004797006964806046,0
0.04947704599298597,0.01311159384544544,0,0
0.03689113399931634,0,0.008648668117039278,0
0.029897456000491554,0,0.015194597104911096,0
0.014138709607575782,0.02733734699335014,0.028385418224331486,0
0,0.02641460919167221,0.027041397915732502,0
0,0.01080549803496745,0.04799249012133876,0
0,0.021302308488910945,0.03872882697417063,0
0.055303060281170296,0,0,0
0.04814160770695063,0,0.010534995965811561,0
0.05709855169661849,0.013303170572603011,0.011445558539654925,0
0.06528562590794473,0.015538637240772441,0,0
0.025559191129241217,0,0.024799960335182336,0
0.01101310198060514,0,0.04758206246003404,0
0,0,0.055262484706392806,0
0.03300076919590124,0.040608567246026385,0.014143573112192553,0
0.03973568171220225,0.040165016015731414,0,0
0.01860018482218978,0.0407229252534512,0.019633180311857342,0
0.013414888023087322,0.045085536366066804,0.033520671865286254,0
0,0.05498918975106416,0.029468481746171695,0
0.024897142281231792,0.05832797607921422,0.028633265417814177,0
0,0.039266736499430056,0.03958919347639997,0
0.01731851742623362,0.08046775075962855,0.047884198784056205,0
0,0.08094296645340014,0.060144677961864894,0
0,0.060418284879786316,0.049737064979612056,0
0,0.1,0.07379980002769512,0
0.025766490540461956,0.1,0.061587303607385006,0
0,0.08261974107591977,0.07963375773991262,0
0.03677919014181367,0.1,0.021793366003881418,0
0.02639088600478768,0.1,0.03993933855503071,0
0.018535027945518357,0.07426392890961861,0.027710821969572166,0
0.03446598404739143,0.0776129112454099,0,0
0.03084180203801998,0.06780762861567939,0.01502847395408962,0
0.020618494582153663,0,0.03726733221452092,0
0.019256677289307345,0.015623601567090062,0.03850339035978844,0
0.029033920120732436,0.01207922091534304,0.02106446671123255,0
0.05520985031728503,0.029292070056255337,0,0
0.04740420675691689,0.03508544501882917,0.01734548499020619,0
0.05832569983976277,0.05096981665733535,0.016137868744580407,0
0.04081160101516332,0.05463578280127402,0.019342770254870575,0
0.0442282126169249,0.058277048378970256,0,0
0.06093516886299786,0.04977052751457233,0,0
0.06002936611989487,0.07541614434564446,0,0
0.04593459259748858,0.08443382361484192,0.01718283414310361,0
0.047641023894161943,0.1,0,0
0.05623938737049555,0.1,0.016469802210796133,0
0.07379980002769511,0.10000000000000003,0,0
0.08272551675225764,0.07974356794977701,0,0
0.1,0.1,0,0
0.07753960002167114,0.09999999999999999,0.02376037348062395,0
0.1,0.07380008783090827,0,0
0.1,0.08117152644931777,0.025274081187798808,0
0.10000000000000002,0.10000000000000002,0.025,0
0.05372108020508601,0.1,0.04740732087701796,0
0.02516017316056767,0.1,0.08115710736225562,0
0,0.1,0.1,0
0.07791746065481386,0.03510918604340616,0,0
0.046878482707923316,0.020324404533603575,0.019284044939558022,0
0.06712266657948901,0.03074154688090944,0.012460308919759066,0
0.038414059192998784,0,0.020990656650759644,0
0.03857069464097045,0.010089036948906685,0.025542871397368223,0
0,0.02726133473270828,0.05528375791713666,0
0,0.04378006820741263,0.05842788762588909,0
0.01584038460262387,0.03207359895610016,0.04622788853376369,0
0.01584726207204195,0.01654095342244665,0.056310460761933655,0
0,0.014673496019431088,0.06511152183135205,0
0.027419801519323325,0.08171407310578621,0.06851279428055665,0
0.04609040338002633,0.09999999999999999,0.07349353462199737,0
0.025000000000000015,0.10000000000000002,0.10000000000000002,0
0.02430666779121294,0.08650830545038694,0.08676430427977376,0
0.016338259953554306,0.06696118608861053,0.06408198653774996,0
0,0.059893479530178886,0.07527278101880375,0
0.013481753756115,0.07214935420503875,0.08764586933699314,0
0,0.07379980002769505,0.10000000000000003,0
0,0.047641023894161805,0.1,0
0.06512976523883696,0,0.014576033196181183,0
0.07432107180187397,0,0,0
0.05525791655468674,0,0.027070073355707405,0
0.08322653432104664,0.015505921734636814,0,0
0.0824512328859659,0,0.015212385876207886,0
0.1,0,0,0
0.03290178550485977,0.012528283799921179,0.04573426154492402,0
0.03832078070891477,0,0.03841224593102302,0
0.015730738949339667,0,0.06517462069991252,0
0,0,0.07429316801418416,0
0.029269772223256232,0,0.055073753940031035,0
