% Model,AdvancedModel.mph
% Version,COMSOL 5.5.0.359
% Date,"May 26 2024, 19:00"
% Dimension,3
% Nodes,733
% Expressions,3
% Description,Dependent variable
% Length unit,m
% x,y,z,Tcell (kg/m^3) @ t=0,Tcell (kg/m^3) @ t=0.01,Tcell (kg/m^3) @ t=0.02
0.048086490872337455,0.01217192019391703,0,4.360705097176577E-23,1.17774899835035E-17,2.2878394751190458E-17
0.04835671729964969,0,0.011533960007473627,-1.4364880201702022E-22,-2.5425536698148053E-17,-4.241659566938846E-17
0.054934331442985464,0,0,-4.2436872224414644E-23,-8.107363252171129E-18,-1.4150274787755044E-17
0.020316639276784093,0.008286455438759029,0.007986654432974557,-6.059480067930194E-20,-1.0970203722650895E-14,-1.8560714589928287E-14
0.016875045249088633,0,0.013784482877305368,-1.105326743867558E-19,-1.976973634602011E-14,-3.3521561674022784E-14
0.022632515336188343,0,0.012937150026660195,5.23558007204144E-20,9.375472563033634E-15,1.579474094538798E-14
0.028642649865157566,0,0.015660700985561476,9.120730614739045E-21,1.6455933464591256E-15,2.7366070677573006E-15
0.01087424014727854,0,0.015257360008036047,-2.8297838381076994E-19,-4.682347194222203E-14,-7.450495381623983E-14
0.011212571123684246,0.0052075933408508275,0.015537429882271728,1.5339593219377178E-19,2.660470945248275E-14,4.336726718481363E-14
0.013226380325098519,0,0.02043914816942726,-7.729899586071678E-21,-1.50260122258436E-15,-2.632029122926164E-15
0.00547590562423868,0.01959422647453083,0,6.890129611536316E-20,1.1937431096554277E-14,1.9918024751868902E-14
0.019521028539547236,0.01922457952704058,0,1.181460373943591E-20,1.9383964764033046E-15,3.290317201066447E-15
0.012187899334591462,0.021496136424560018,0,4.626203816071765E-21,4.433862593076704E-16,5.297237349228716E-16
0.013426789204660112,0.01466745315032361,0.009325060096308617,1.9183919476220214E-19,3.499590509411587E-14,5.695884174577239E-14
0.005397945339766007,0.018512197121318238,0.009928112871371712,1.9946915655106416E-20,2.5736187919034216E-15,4.22052912171062E-15
0.005763826369811726,0,0.018847130322648724,-1.3202607437678928E-19,-2.1927761764352758E-14,-3.492058899861425E-14
0.0046458326668463,0.004118460731496459,0.01837862430607369,8.378458402965302E-20,1.547659399826083E-14,2.684072953931144E-14
0.0077073886522282175,0,0.025755716395283026,-6.864539177755753E-21,-1.3500842910638892E-15,-2.4660110763147324E-15
0,0,0.022389237049404376,1.5562063752304893E-20,2.5116427589323314E-15,3.8963560784592955E-15
0,0.005303960613795667,0.01944049444642964,-1.641838750477848E-20,-2.7740008497969933E-15,-4.669120205505879E-15
0,0,0.03017802112449097,7.527919672426466E-21,1.394713073354059E-15,2.4136339056659026E-15
0,0.007070880943512212,0.026531461592265947,-1.667357053945611E-20,-3.062832502373265E-15,-5.294316134991279E-15
0.0030292179391786743,0.015037347718518689,0.013842108644249439,-2.4521644132401847E-19,-4.3702162205296773E-14,-7.24397454198971E-14
0,0.017530663016296043,0.012333147786111564,-2.0170029092245155E-19,-3.490950355190325E-14,-5.750894215622267E-14
0,0.013890077089829096,0.016135772911859622,-1.137702535743287E-19,-2.0794774885259882E-14,-3.4596703571554994E-14
0.006366218668996671,0.011856164612732123,0.015403688028255615,1.4475973563021317E-19,2.5874277404877667E-14,4.248108034271659E-14
0,0.01204099034793637,0.021725630442926684,2.5110593280708817E-20,4.3759400235941606E-15,7.143452001077318E-15
0,0.024905481173494594,0.0051012363281203975,-6.266479957140467E-21,-1.0058224916327821E-15,-1.761495782847683E-15
0.007007469480777128,0.026518999244190322,0,-6.2939334407775295E-21,-1.135006619875815E-15,-1.867556929251717E-15
0,0.03017802112449649,0,1.8381428839051336E-21,3.062402775087697E-16,5.116235854628983E-16
0,0.023801967262750506,0.01217788083503987,3.3064793341436134E-20,5.81508878128848E-15,9.510537985012466E-15
0.07411012210907916,0,0,-1.6576584347276934E-24,-2.4405494721595383E-19,-4.3137385733553605E-19
0.06527054038125664,0,0.014849876494898238,-1.8514711563002793E-25,1.1033412604563287E-19,5.37740624122463E-19
0.06512783496646536,0.015724459347470722,0,7.07287621390094E-24,1.0692306738331635E-18,1.7250843000765524E-18
0.0828489510351396,0,0.015522339993260408,9.164512393971737E-25,1.3783154094740824E-19,1.7650645949857442E-19
0.10000000000000163,0,0,0,0,0
0.08308533520145382,0.0157348382051828,0,-3.8052413851324824E-24,-6.533015219687118E-19,-1.0825133254694347E-18
0.10000000000000164,0.01733815329324402,0.016598394224197763,0,0,0
0.10000000000000156,0.023991213482934023,0,0,0,0
0.10000000000000159,0,0.02399121348293404,0,0,0
0.01655721285481505,0.020642897634423667,0.008494022290790737,-7.303783573882533E-21,-1.4259539526884075E-15,-2.2885689473355566E-15
0.027934115112306392,0.015920753417761377,0,-1.1435637790814077E-20,-2.013275495363417E-15,-3.3777177443927893E-15
0.0259966335625743,0.015012421545871433,0.0054743329724038035,7.368824951935604E-21,1.3626833617173457E-15,2.272453148845921E-15
0.038927637634480525,0.021991756636636838,0,-3.66492995732366E-22,-6.823735844489415E-17,-1.1120084458819065E-16
0.02728515162403583,0.027135828386324903,0,-1.31367149846495E-21,-2.2157071930372133E-16,-3.770754907711989E-16
0.034655358089715906,0.014275381548841694,0.012543228918499698,1.7688931719491073E-21,3.149809919109296E-16,5.219293149861736E-16
0.052424545896725294,0.013482022154434012,0.013428651484401895,-8.120013803025058E-23,-1.4614171192065842E-17,-2.4881946178027956E-17
0.054911380839359036,0.029222781601990835,0,6.062366232775339E-23,1.0885270684044294E-17,1.793892092487988E-17
0.040066762094232024,0,0.021469571264089445,-8.707770474003217E-22,-1.5475629540889227E-16,-2.5270202907456644E-16
0.02789512282730706,0,0.02617751875203506,-9.443871855592511E-23,-2.433608055570043E-17,-7.060798228867732E-17
0.0555821214219177,0,0.02751854535693967,1.8273409085493436E-22,3.2405739601231887E-17,5.294826442752393E-17
0.021458455655990933,0,0.019999132401727536,1.366271866907358E-20,2.4449933518193973E-15,4.079293399725298E-15
0.01861454942808789,0.011599280741868875,0.019007445440243586,-1.4508637163009324E-20,-2.5642394337905328E-15,-4.10762508443086E-15
0.017180035311548377,0,0.02794020367559781,7.987238634272614E-21,1.4339030788196844E-15,2.3709471891331784E-15
0.010433475971398765,0.009465973358595739,0.029084944021397663,-1.519411411559845E-20,-2.6957918521863675E-15,-4.474081630858137E-15
0.00973685335044269,0,0.0349105558600873,2.318794491368407E-21,4.126922478112518E-16,6.887603265963055E-16
0,0.008736689177267306,0.03519124141609033,3.440301031816988E-21,6.09440522601357E-16,1.0104328571130146E-15
0,0,0.040696993574593575,-1.839419802529619E-21,-3.2962418540054783E-16,-5.532568583111549E-16
0,0.015661150867992503,0.02765761438847132,3.795569610332066E-21,6.893372501378483E-16,1.176614191241421E-15
0.00961392152811989,0.026430035717729648,0.0067782721060346785,-2.9959675782606757E-21,-3.978297896607382E-16,-6.571454433391923E-16
0.015786469051023537,0.027547900271268244,0,6.259689107214633E-22,1.2948770340284865E-16,2.1621223095226517E-16
0.008573954888404399,0.03512381738240758,0,3.4043973752332116E-22,4.473741200860084E-17,7.134742932287644E-17
0.008597296218407387,0.022867686998746726,0.015504396935058994,-7.65421578580796E-21,-1.3787921874371803E-15,-2.2309967569914395E-15
0.005444051210465309,0.015714757579328928,0.022414400828358397,-7.456929782913961E-21,-1.351078689299304E-15,-2.2857746446546186E-15
0,0.01933214586644563,0.01928852100101067,3.898306969652865E-20,6.918847134742762E-15,1.1460028685242622E-14
0,0.034235927581892533,0.00986719073349875,1.540244043045675E-21,2.519248228449126E-16,4.2213875324977173E-16
0,0.04069699357459913,0,-5.768303088185818E-22,-9.321487621330356E-17,-1.544025384037385E-16
0,0.028482829443714882,0.018236870782036917,-4.632016382840806E-21,-8.08847182538919E-16,-1.347291006306386E-15
0.07826819226171752,0.03570989076905343,0,1.7455413659970826E-25,1.0653019705748755E-20,5.0444005870414924E-20
0.07786191700113217,0,0.03435620183914383,-1.6397126464894162E-23,-2.9080801246733117E-18,-4.7752110787207185E-18
0.0729826046479511,0.0214387956139444,0.021089050459786162,1.0560811072348148E-23,1.8706289394451576E-18,3.149164520358095E-18
0.10000000000000164,0.036845371115534785,0.01950792345137828,0,0,0
0.10000000000000162,0.04768527011837139,0,0,0,0
0.10000000000000163,0.020304104023726507,0.036792951692355406,0,0,0
0.10000000000000157,0,0.04768527011837141,0,0,0
0.059597755031553144,0.011559921793808223,0.03655691053953281,2.635581735953254E-23,4.644149875510707E-18,7.499591240338896E-18
0.05850951212700726,0,0.043974224845102765,-1.0742777381601566E-23,-1.9431146561502853E-18,-3.2621149881228784E-18
0.011406710168904217,0.011511070531115478,0.041052699270551087,1.21654574206644E-21,2.1633802618258576E-16,3.6189253657977417E-16
0.040109147338606224,0,0.03984180659745485,-1.1318789474878863E-22,-1.953436845022118E-17,-3.068556092053072E-17
0.022096969631728514,0,0.03827902835749221,3.8078522443194024E-22,6.703029447396192E-17,1.155086316223026E-16
0.012422193754602597,0,0.04787438746116899,-1.7649171238155564E-22,-3.115990727915364E-17,-5.242971459874815E-17
0.051415941849324014,0.03571286918467742,0.015036169836519647,-6.564923137793339E-23,-1.1416188295748601E-17,-1.9407035666186062E-17
0.06083846047242592,0.049773506146299794,0,-9.343791204642752E-24,-1.6858559313771415E-18,-2.6468520855830767E-18
0.03989359160649668,0.039344716053139016,0,1.419455436330807E-22,2.5077317859656686E-17,4.135566791923913E-17
0.031753397327810275,0.03334615621597203,0.008786169836519553,-1.9957778238601465E-22,-3.5929440327229107E-17,-5.729750222960485E-17
0.02178201861816673,0.039477941428747026,0,-3.3402616464767887E-22,-5.987241716808604E-17,-9.452051428357885E-17
0.027265489039933435,0.05467420447271466,0,2.1120993325758117E-23,4.550903797590075E-18,6.628036588806865E-18
0.023419496374161974,0.027318048346367804,0.017152537088621047,1.3722481492023497E-21,2.421945629899325E-16,3.8321440337879737E-16
0.02966752993726566,0.013573646243170978,0.030661099049056638,1.435897834690935E-21,2.5363424154082217E-16,4.1173712441543823E-16
0.04378691062168284,0.021453993717087075,0.02915167880545204,-2.4378675356736287E-22,-4.318540125718405E-17,-7.024667589385365E-17
0,0.011573631656587771,0.04825685781593352,-1.6082760249843596E-22,-2.819906697880689E-17,-4.676986346353283E-17
0,0,0.05490316238595687,2.0477429008715213E-22,3.650808133358219E-17,6.124715303734426E-17
0.01571996852361212,0.021404221677167202,0.03140114686727477,3.0937720975996805E-21,5.503838448318792E-16,9.002351045223823E-16
0,0.02185759993544957,0.040145153981925495,8.004910082813346E-22,1.3996999080148284E-16,2.3053696418737456E-16
0,0.027151831949977886,0.028111257772584025,-3.2923782582771803E-21,-5.845452715734029E-16,-9.63837571697674E-16
0,0.05490316238596184,0,8.991536410475294E-23,1.4899971084777232E-17,2.4535806176746062E-17
0.011341387161166252,0.047745454581449936,0,-7.043648663954064E-23,-1.1133979919008039E-17,-1.793312562784326E-17
0,0.04813987884850269,0.012858174843117147,-1.9239952281709932E-22,-3.2815505080890597E-17,-5.4416194338234484E-17
0.011702202882804201,0.03833208128040769,0.014444247115281868,6.013624534016714E-22,1.0105082019564587E-16,1.6539082156169367E-16
0.007859984261806067,0.029852389540774564,0.02673710829498749,-3.961342065960068E-22,-6.777903341133617E-17,-1.1154164683874155E-16
0,0.038300557404381895,0.022073069722700237,2.47652499019628E-22,4.493522494642881E-17,7.484870617779657E-17
0.012369111234680012,0.054258249382290694,0.019285052929370702,-4.6551070678080434E-23,-7.905799840657542E-18,-1.2987639658259414E-17
0.0145701487947492,0.0649966233726733,0,-3.231433831893652E-24,-7.1265289212034235E-19,-1.1069855975872935E-18
0.10000000000000164,0.07382161693145517,0,0,0,0
0.08090430615494269,0.06023173605136008,0,1.9242463508761398E-24,3.4436877658244416E-19,5.53933237966379E-19
0.10000000000000163,0.0629124875367697,0.0244273936904932,0,0,0
0.08255997845147293,0.07962936590201071,0,-7.999977053232777E-26,-1.485304012744158E-20,-2.537328555462448E-20
0.08220053433567774,0.04705199608196042,0.02225396172568934,3.5436463879415332E-25,7.11286811935098E-20,9.53231602360701E-20
0.06869183665965242,0.03934870833116524,0.0230445252298933,1.7788018699269523E-24,2.77428150240654E-19,5.199035118616072E-19
0.07382156969850498,0.10000000000000164,0,0,0,0
0.07973547558745551,0.10000000000000157,0.014640520112338897,0,0,0
0.10000000000000152,0.10000000000000164,0,0,0,0
0.045999195928932125,0.050133719903030345,0.015036169836519632,3.835184041407786E-23,6.8269869417744086E-18,1.0892116275608067E-17
0.030067583964655475,0.05642754818756591,0.01198726164003108,4.005110629054402E-23,6.997733208290847E-18,1.1331087299439049E-17
0.04407788899857522,0.05806448303869668,0,-3.829601737208171E-23,-6.816198462285556E-18,-1.1045151325098076E-17
0.03432833296681461,0.07743749661784263,0,-3.2696165843262418E-24,-5.812649637214217E-19,-9.18637746567122E-19
0.059912093931351565,0.07527823684342984,0,-7.5464561083382005E-25,-1.3076800778176333E-19,-1.9151594304429105E-19
0.10000000000000168,0.08117143468492742,0.025274034677071528,0,0,0
0.07839304212522474,0.019715120478375585,0.05313843538732625,-1.3062708945603154E-24,-2.2782538002024276E-19,-3.7013165213338104E-19
0.07534614720322441,0,0.059934576905952774,3.601844377549102E-24,6.421814572896329E-19,1.0577824377331364E-18
0.10000000000000164,0,0.07382161693145523,0,0,0
0.08143993704722509,0.03943024095675122,0.04634229386869967,-2.516790096737703E-24,-4.441484115557604E-19,-7.38235199346576E-19
0.10000000000000162,0.051717728890796504,0.050506486817827,0,0,0
0.10000000000000167,0.024743947710849607,0.06216011515615599,0,0,0
0.07965292414309344,0,0.08257421233540649,-3.3541658562100516E-25,-5.92239907097784E-20,-9.692182591959108E-20
0.1000000000000016,0,0.10000000000000166,0,0,0
0.10000000000000156,0.02504699388189382,0.08103740653738101,0,0,0
0.047611389110956845,0.01733642744751747,0.053573808899976164,5.441285566997718E-23,9.572853273678576E-18,1.5484221943408433E-17
0.10000000000000142,0.025000000000000452,0.10000000000000143,0,0,0
0.08117142428156753,0.025274034643296382,0.10000000000000157,0,0,0
0.07382156969850501,0,0.10000000000000163,0,0,0
0.05976145561172874,0.018149949091634043,0.06558254538433969,-8.997628328895104E-24,-1.5759468488618385E-18,-2.5476178041152646E-18
0.07438981973826025,0.01814994909163406,0.0768316313975967,7.190490602720653E-25,1.24476302901773E-19,2.0183854739121446E-19
0.05039619589003045,0,0.06007604030889243,1.9803982448137092E-23,3.4692584927140433E-18,5.656259401740237E-18
0.06025361711081786,0,0.08088839568969369,-9.262273834430387E-25,-1.6248933231647839E-19,-2.6655617367773657E-19
0.013076566987365718,0.023022141062230935,0.0471948426810149,-4.923800727482705E-22,-8.74031868884763E-17,-1.4346750554085238E-16
0.03450207340677339,0.013401895716948933,0.051941094984149616,-8.956331012115165E-23,-1.582486766175445E-17,-2.6178065627970173E-17
0.019287663864667026,0.01209334109450615,0.051059459420636645,-1.5906580739930719E-22,-2.812257994499227E-17,-4.6645035543906736E-17
0.015850438220661345,0,0.06497346102502878,2.2238979068148218E-23,3.874778734460935E-18,6.561663308153801E-18
0.029580100845185926,0,0.05487149385393157,2.900668826009947E-23,5.116728961607434E-18,7.914646220294656E-18
0.035567492421189964,0,0.07814163061815993,5.039444040684797E-25,9.113725513698538E-20,1.8458959522304115E-19
0.06440106867135376,0.057258621048386006,0.025000000000000393,-5.129941895853394E-24,-9.118649486850358E-19,-1.5170888169645078E-18
0.024738222469360013,0.043403940203155675,0.02253611882010662,-2.872831423089698E-22,-5.066237087885392E-17,-8.201139743762116E-17
0,0.06511255856142571,0.01603398703863486,1.7095091245610705E-23,3.0458978419691272E-18,5.010189986790282E-18
0,0.07408899382095468,0,-8.91677068938409E-24,-1.4790236585362917E-18,-2.456781128860046E-18
0.015288514964333427,0.08252984180224628,0,2.3656944902321994E-24,4.207306645045752E-19,6.790844270760583E-19
0,0.10000000000000164,0,0,0,0
0,0.0832044002153797,0.015758583031010798,-7.168237815420613E-25,-1.55400093628987E-19,-2.5900365836189897E-19
0,0.027313153310407585,0.05497227442436766,5.771669179028002E-23,1.0448763230202503E-17,1.710843869976307E-17
0,0,0.0740889938209513,-4.6241943395141357E-23,-8.185580447457906E-18,-1.359261872235391E-17
0,0.014609481457075319,0.06503555790234139,9.147094152712207E-23,1.6154069273437405E-17,2.6542232228183314E-17
0,0.015309390760659408,0.08261795151918036,-7.015643822483131E-24,-1.2381362854313906E-18,-2.020427178900659E-18
0,0,0.10000000000000162,0,0,0
0.015584646270790882,0,0.08290211387377971,-1.7361828927352476E-24,-3.068359180615216E-19,-5.271905441923201E-19
0,0.03965552762855723,0.039745435873594484,1.8590503307183757E-22,3.2653228133239235E-17,5.367402764851969E-17
0.013847213160276659,0.03732154614398595,0.050022256032290435,-1.2275741320033603E-22,-2.2223311491505303E-17,-3.652093918640662E-17
0,0.05503039220761451,0.030151304107806306,-2.3788342992445812E-23,-4.448888775208153E-18,-7.346199545031138E-18
0.013847213160276673,0.05118016559258942,0.03761177087400975,3.614726313090372E-24,7.31453280570407E-19,1.0826929837919479E-18
0.020556541038644897,0.07453295077350347,0.020379291515505618,-2.8624631522335467E-24,-4.935369465508682E-19,-7.792075252041557E-19
0.010278270519322435,0.0872664753867526,0.02218516843562516,5.182084174244445E-25,9.009608711920521E-20,1.424829168240081E-19
0.023991045355745172,0.10000000000000155,0,0,0,0
0.017491803482118057,0.10000000000000167,0.01616169213142752,0,0,0
0.07040346807796276,0.07912933821310224,0.017213522457683435,-4.262829071445211E-25,-7.54614657104655E-20,-1.2105308111337412E-19
0.08220053433567774,0.06631608819883036,0.03522852693557558,8.8956122369052E-25,1.5631096034324779E-19,2.6700081883497123E-19
0.10000000000000162,0.07537355534927465,0.045457053871150795,0,0,0
0.08712680765624095,0.08768677767463823,0.037963962677752025,6.618697328842806E-27,1.300993767718842E-21,3.9826341887362815E-22
0.10000000000000156,0.10000000000000155,0.025000000000000314,0,0,0
0.061416579872500925,0.1000000000000016,0.01855342346224009,0,0,0
0.04768517430060914,0.10000000000000167,0,0,0,0
0.07425361531248018,0.10000000000000164,0.030470871484353283,0,0,0
0.03715679775977351,0.10000000000000157,0.018466282726258536,0,0,0
0.0411336044902703,0.06600659334223827,0.02509857216449158,8.902037413334978E-24,1.5719835832574367E-18,2.5146896755063373E-18
0.03913493991853161,0.08293075066581451,0.021733141363129493,-5.856218833636117E-25,-1.0462583457677534E-19,-1.7353600412449615E-19
0.05824695770445267,0.07862931052419384,0.03442704491536682,1.3811025153382449E-24,2.4620634389256506E-19,4.1610142579490256E-19
0.10000000000000146,0.10000000000000163,0.05000000000000093,0,0,0
0.06912671533342707,0.03629989818326808,0.07108905045978696,1.942440116694481E-24,3.423612793622874E-19,5.532266548871283E-19
0.07394891559388324,0.0643333465913769,0.05718406754987636,2.601252109226774E-24,4.603790110125616E-19,7.538945610402949E-19
0.10000000000000163,0.07438118713734189,0.06436813509975195,0,0,0
0.08034822086131327,0.053458784256529016,0.07279026967580202,1.2335509703106507E-25,2.1595932853115494E-20,3.572404409448094E-20
0.10000000000000163,0.04921187912494694,0.0728702838349404,0,0,0
0.10000000000000145,0.05000000000000079,0.10000000000000153,0,0,0
0.06291249187083783,0.02442740257577465,0.10000000000000163,0,0,0
0.04768517430060906,0,0.10000000000000162,0,0,0
0.07537355657240564,0.045457043343830265,0.10000000000000163,0,0,0
0.0429492957466823,0.024262262202607875,0.06666990035865301,-1.1362258220248358E-23,-2.0186567221901107E-18,-3.251597836190144E-18
0.057063521817194485,0.03342581189059159,0.08419526770643689,1.0505046774447999E-24,1.859515769428826E-19,3.0371301297733094E-19
0.04830322817867103,0.018828906274131498,0.08279127269217072,-2.7042701329478498E-24,-4.779363987971279E-19,-8.024560621384549E-19
0.020866330902238706,0.021226071891682716,0.07334438341413031,2.4630359745937038E-23,4.375478138111317E-18,7.234424257047679E-18
0.036845000745613275,0.019507863456628922,0.10000000000000167,0,0,0
0.023991045355744672,0,0.10000000000000163,0,0,0
0.017338002480102265,0.016598281824632344,0.10000000000000166,0,0,0
0,0.07847939927760399,0.03577305043600349,7.013913721725391E-25,1.4143911540145904E-19,2.501408501158584E-19
0.02412548367959913,0.06093144487553392,0.032725764577859376,2.2980969967064214E-23,4.024177678295432E-18,6.4895100702092775E-18
0,0.10000000000000156,0.023991045355744735,0,0,0
0,0.044010430539930104,0.058310886074800464,1.169525937899093E-24,2.660171412711229E-19,4.3263758303457396E-19
0.02222230420094017,0.03679574374622001,0.06784343528707028,-1.9218798366335537E-23,-3.3955512237876187E-18,-5.502655426239041E-18
0,0.034300383293984216,0.07754417834804214,-1.203005266250206E-23,-2.156600568580773E-18,-3.558371128842839E-18
0,0.023991045355745103,0.10000000000000162,0,0,0
0,0.060724905121673764,0.04995443456962652,-1.0817082149809604E-23,-1.9120189395043394E-18,-3.1328287680896947E-18
0.011974457796941194,0.05576150800435841,0.05665534100457431,2.6110586320517676E-24,4.844368580594414E-19,8.482678631159073E-19
0.02394891559388242,0.0675125854687867,0.05499979593434814,-8.744470736188933E-24,-1.555857756142058E-18,-2.4988532233066414E-18
0.020883703697638784,0.10000000000000168,0.036305754484265124,0,0,0
0.07191163907673749,0.08078883971120374,0.045850159164640414,-2.3374639015067996E-25,-4.1342536206507293E-20,-6.755771021381316E-20
0.07931304560950199,0.10000000000000166,0.05010295735478997,0,0,0
0.10000000000000156,0.07501767083474938,0.08469551083704924,0,0,0
0.05209284673755163,0.10000000000000162,0.04385408983073332,0,0,0
0.038020881165716953,0.08375629273439425,0.04942694288254075,1.1141036705765129E-24,1.9874762988703744E-19,3.261960599979022E-19
0.10000000000000152,0.10000000000000146,0.07500000000000123,0,0,0
0.07448329562200451,0.07451442869976724,0.07859203377493902,-4.0551681107666695E-25,-7.180468442737286E-20,-1.1743214431741126E-19
0.07438117216829179,0.06436810010295109,0.1000000000000016,0,0,0
0.10000000000000142,0.07500000000000122,0.10000000000000142,0,0,0
0.06069644172262467,0.05770568938811114,0.07271025551666364,1.4104333925547402E-24,2.500258989958971E-19,4.0562425693070556E-19
0.0517177733769545,0.050506529052127325,0.10000000000000155,0,0,0
0.03658294885429766,0.038865412321267896,0.08750000000000147,5.335049073693374E-25,9.28727233417747E-20,1.2965347908323535E-19
0.020303937667578896,0.03679342965657625,0.10000000000000163,0,0,0
0.018291474427148832,0.04940480530342771,0.08144233919403632,3.978296128848828E-24,7.005825955307796E-19,1.1379099657002495E-18
0,0.08073966489216156,0.05999959186869542,3.2637218348603007E-24,5.764058066815581E-19,9.31338082626399E-19
0.022416309645760624,0.08375629273439422,0.04565277520930659,-2.4706216446498906E-24,-4.3557260149835875E-19,-7.075318096307252E-19
0,0.10000000000000162,0.04768517430060897,0,0,0
0,0.05994419828558752,0.07538467838807111,3.2436595452086155E-25,5.131066893822872E-20,8.445380748225673E-20
0,0.04768517430060904,0.10000000000000163,0,0,0
0.011974457796941219,0.07504129909704245,0.06735016462008535,6.701167620868262E-25,1.1822710309960573E-19,1.8422089790504146E-19
0.024179262381652886,0.10000000000000157,0.05967317164540138,0,0,0
0.06821143926066252,0.10000000000000167,0.07366292114707944,0,0,0
0.05598489837980012,0.07404481966288556,0.05330550521620856,1.275191008574376E-24,2.259424208111221E-19,3.7226910696734324E-19
0.052266168111822345,0.0791114805929543,0.07433146057354033,-3.360434766136312E-25,-5.957405147997673E-20,-9.777176199102705E-20
0.07501767565012567,0.08469551080815745,0.10000000000000155,0,0,0
0.10000000000000127,0.1000000000000014,0.10000000000000132,0,0,0
0.04392433516226488,0.10000000000000164,0.07330665582408202,0,0,0
0.03810754185285236,0.0733120330308705,0.06466562825394422,3.1363992314251723E-24,5.572736047171236E-19,9.042386483695816E-19
0.07500000000000116,0.10000000000000135,0.10000000000000143,0,0,0
0.030678414544458528,0.07911148059295428,0.0791780891812722,1.0523671719147046E-25,1.8765341640569062E-20,3.094660404751429E-20
0.04921186020737481,0.07287016605420954,0.10000000000000163,0,0,0
0.03632089696298214,0.0582229611859068,0.07500000000000122,-2.9477412722412688E-24,-5.250066081769875E-19,-8.482333230343534E-19
0.024743962738199465,0.06216041632640171,0.10000000000000164,0,0,0
0.012371981369099672,0.0723652145258499,0.08985026665291222,-3.8062905763561834E-25,-6.579534426306673E-20,-1.0652147069151149E-19
0,0.08257001272529817,0.07970053330582262,-3.043529749183111E-25,-5.3403807372588965E-20,-8.478917559245343E-20
0,0.10000000000000156,0.07382156969850504,0,0,0
0,0.07382156969850494,0.10000000000000171,0,0,0
0.02503593212593494,0.1000000000000016,0.08335617836254308,0,0,0
0.05000000000000086,0.10000000000000153,0.10000000000000156,0,0,0
0.025046993859032956,0.08103744214650745,0.10000000000000157,0,0,0
0,0.10000000000000157,0.10000000000000164,0,0,0
0.025000000000000428,0.10000000000000146,0.10000000000000142,0,0,0
3.3702389848532937E-4,4.8219039644335554E-4,3.4254992062567367E-4,-1.5159520809567912E-9,-2.2387905233600252E-4,-3.4715584452070964E-4
2.95039365218761E-4,4.2975359286347517E-4,5.006601188747146E-4,-9.116759981220717E-10,-1.530597648209913E-4,-2.5511649683691525E-4
3.588835943999935E-4,6.293570350528924E-4,3.873845544557326E-4,3.059977511862516E-10,4.7511975596912134E-5,7.801014907691105E-5
5.633222807055304E-4,4.7415667068125033E-4,3.8729441730841205E-4,-5.291270905773919E-11,-7.882232443637231E-6,-1.7438023975804294E-5
6.51000434403256E-4,5.198828653059745E-4,5.988059818140848E-4,4.750838701522476E-11,8.353695093481304E-6,1.4532758720985279E-5
8.259712818516759E-4,6.874146166282241E-4,8.172144669013061E-4,7.829511006392507E-13,9.891275662125215E-8,1.3503436676275735E-7
0.0628798740944485,0.027142753022705964,0.04217810091957232,2.6192983056968748E-23,4.6243712760797904E-18,7.546203376162573E-18
0.047920502859289005,0.042202956767363964,0.030072339673039288,2.107291117079054E-23,3.7949563828262626E-18,6.72629625855982E-18
0.03143993704722426,0.02714729248634193,0.03514467934607818,-4.955680966047007E-22,-8.785160977604858E-17,-1.420961400425479E-16
0.0448265823318832,0.03467285489503496,0.047071577491059856,4.606929500099295E-23,8.152829818428569E-18,1.3160373142448327E-17
0.026153133974731502,0.02418668218901231,0.05424453138010427,1.582723727349002E-22,2.8121024606038736E-17,4.593131653759916E-17
0.0653641565383709,0.04909292606473293,0.041183207320393156,-5.479349177002489E-24,-9.717204836839783E-19,-1.631734811180567E-18
0.06632724440538805,0.04092723108107991,0.057366414640785825,-1.0126941303835932E-23,-1.7866265780907492E-18,-2.8847743209749586E-18
0.04789783118776484,0.05428550604541194,0.05000000000000082,-1.2583156231191618E-23,-2.2320760939867853E-18,-3.649781094517169E-18
0.027694426320553314,0.047329938977564316,0.04507223764021316,8.112379325898962E-23,1.43874781117468E-17,2.3242009225616626E-17
0.05121455176355107,0.04242422120540852,0.06839053541287199,2.7896850466997965E-24,4.94989963902593E-19,8.119637728770999E-19
