% Model,gmshModel.mph
% Version,COMSOL 5.5.0.359
% Date,"Aug 30 2024, 21:22"
% Dimension,3
% Nodes,1705
% Expressions,1
% Description,Dependent variable
% Length unit,m
% x,y,z,Tcell (kg/m^3) @ t=0
0.005392,0.009548,0.007625,0
0.005052,0.011225,0.005048,0
0.006912,0.006738,0.013889,0
0.010686,0.010483,0.010425,0
0.005384,0.010871,0.010553,0
0.015347,0.0086,0.008689,0
0.008123,0.014957,0.007982,0
0.011878,0.011837,0.016791,0
0.018638,0.01276,0.013877,0
0.011866,0.015883,0.012414,0
0.015324,0.019431,0.015571,0
0.027859,0.013096,0.012901,0
0.017302,0.014928,0.026758,0
0.021292,0.021177,0.0213,0
0.012976,0.026072,0.012615,0
0.014603,0.014859,0.034544,0
0.025904,0.015696,0.026162,0
0.033067,0.021383,0.017591,0
0.0236,0.022495,0.032912,0
0.024788,0.03288,0.024381,0
0.016759,0.038465,0.016443,0
0.035285,0.015696,0.02686,0
0.017006,0.032322,0.034269,0
0.02378,0.023706,0.048238,0
0.034048,0.03095,0.034485,0
0.035279,0.032007,0.017463,0
0.049524,0.027944,0.027865,0
0.023943,0.036152,0.044552,0
0.02807,0.047852,0.027842,0
0.04302,0.019671,0.044818,0
0.03678,0.03416,0.050832,0
0.033363,0.046592,0.042309,0
0.053742,0.032975,0.043681,0
0.045309,0.041435,0.033967,0
0.049062,0.048252,0.020683,0
0.065454,0.041428,0.032649,0
0.069291,0.028323,0.049141,0
0.024863,0.044925,0.062537,0
0.042241,0.057838,0.035585,0
0.043467,0.025997,0.066089,0
0.056988,0.034006,0.060137,0
0.028427,0.069025,0.047593,0
0.034525,0.05611,0.05555,0
0.040825,0.042053,0.06456,0
0.04736,0.047313,0.050534,0
0.064571,0.045021,0.04996,0
0.056793,0.059928,0.044129,0
